理論,交流回路の複素インピーダンス Z = R + jX において、虚数部 X が「負」のときの性質は？,容量性,コンデンサのリアクタンスは 1/jωC = -j(1/ωC) となります。,誘導性,抵抗性,共振状態
理論,交流の瞬時値が v = 100√2 sin(100πt) [V] で表されるとき、周波数 f [Hz] は？,50,ω = 2πf = 100π より f = 50 となります。,60,100,50√2
理論,一様な磁界中で、磁界と垂直に運動する電荷が描く軌跡は？,円,ローレンツ力が常に速度と垂直に働くため、等速円運動をします。,直線,放物線,螺旋
理論,ミルマンの定理が最も有効に活用できるのはどのような回路か？,複数の電圧源が並列に並んだ回路,各枝路の電圧を一括で求めるのに適しています。,抵抗が直列に並んだ回路,コンデンサのみの回路,三相不平衡回路
理論,ホール効果において発生するホール電圧の向きは、電流および磁界の方向に対してどのような関係か？,両方に垂直,ローレンツ力により電荷が横方向に偏るため、両方に垂直な電圧が生じます。,電流に平行,磁界に平行,電流に垂直だが磁界に平行
理論,ホイートストンブリッジが平衡しているとき 検流計に流れる電流は？,0A,対向する辺の抵抗の積が等しいときです。,電源電流に等しい,最大値,不定である
理論,フレミングの右ねじの法則において、ねじを進める方向は何を表すか？,電流の方向,その周囲に右回りの磁界が発生します。,磁界の方向,力の方向,電子の移動方向
理論,ブリッジ回路が平衡しているとき、対辺の抵抗の積の関係はどうなるか？,等しくなる,R1*R4 = R2*R3 のとき、検流計に電流が流れません。,和が等しくなる,差がゼロになる,比の2乗に等しくなる
理論,ビオ・サバールの法則は何を求めるための法則か？,微小電流が作る磁界の強さ,電流の要素が作る磁界を積分して全体の磁界を求めます。,静電力の大きさ,導体の抵抗値,誘電体中の電界
理論,テスラ [T] と同じ単位を表すのはどれか？,Wb / m^2,単位面積あたりの磁束（磁束密度）を表します。,V / m,A / m,C / m^2
理論,コンデンサの静電容量 C [F] を求める式として正しいものは？ (ε:誘電率 S:面積 d:距離),C = εS / d,面積に比例し、距離に反比例します。,C = εd / S,C = S / εd,C = εSd
理論,コイルに蓄えられるエネルギー W [J] を求める式は？,W = 1/2 LI^2,電流の2乗に比例します。,W = LI^2,W = 1/2 LI,W = 2LI^2
理論,キルヒホッフの第1法則（電流則）の根本となる物理法則は？,電荷守恒の法則,流入する電流と流出する電流の総和は等しくなります。,エネルギー保存の法則,ファラデーの法則,ニュートンの法則
理論,ガウスの法則において、閉曲面を貫く全電気力線の数 N を表す式は？（Q:内部電荷、ε:誘電率）,N = Q / ε,電気力線の本数は電荷量を誘電率で割った値になります。,N = Q,N = εQ,N = Q^2 / ε
理論,インダクタンス L [H] のコイルに蓄えられるエネルギー W [J] の式は？,W = 1/2 LI^2,電流の2乗に比例してエネルギーが蓄えられます。,W = LI^2,W = 1/2 LI,W = 2LI^2
理論,ある回路の力率が 0.8 のとき、この回路の無効率はいくらか？,0.6,sin^2θ + cos^2θ = 1 より、√(1 - 0.8^2) = 0.6 です。,0.2,0.4,1.0
理論,アドミタンス Y の実数部を何というか？,コンダクタンス,電流の通しやすさを表す単位 [S]（ジーメンス）です。,サセプタンス,リアクタンス,レジスタンス
理論,RL直列回路に直流電圧を印加したとき、時定数 τ [s] が経過した瞬間の電流値は最終値の約何%か？,63.2%,1 - e^(-1) ≒ 0.632 となる過渡現象の基本特性です。,36.8%,50.0%,90.0%
理論,RLC直列共振回路において、Q（クオリティファクタ）を高くするための条件は？,抵抗 R を小さくする,Q = (1/R)√(L/C) なので、Rが小さいほど共振の鋭さが増します。,抵抗 R を大きくする,L を小さくする,C を大きくする
理論,RLC直列共振回路において インピーダンスが最小になるときの条件は？,XL = XC,誘導性リアクタンスと容量性リアクタンスが等しいときです。,XL > XC,XL < XC,R = 0
理論,RC直列回路の直流過渡現象において 時定数 τ は？,RC,RとCの積で決まる時間的目安です。,R/C,C/R,1/RC
理論,RC直列回路の時定数 τ [s] を表す式は？,τ = RC,抵抗と静電容量の積が時定数となります。,τ = R / C,τ = C / R,τ = 1 / (RC)
理論,2つの点電荷の間に働く静電力 F の大きさは、距離 r に対してどのような関係か？,距離の2乗に反比例する,クーロンの法則 F = k * (Q1Q2 / r^2) に従います。,距離に比例する,距離に反比例する,距離の2乗に比例する
理論,2つのコイル間の結合係数 k の範囲として正しいものは？,0 ≦ k ≦ 1,漏れ磁束がない理想的な場合が1です。,k ≧ 1,k = 0,-1 ≦ k ≦ 1
理論,1Vの電位差がある2点間で1Cの電荷を移動させたときに必要な仕事 [J] は？,1,W = QV の定義により 1[C] × 1[V] = 1[J] です。,0.5,2,1.602×10^-19
理論,1Vの電位差がある2点間で1Cの電荷を移動させたときに必要な仕事 [J] は？,1,1J = 1V × 1C です。,0.5,2,1.602×10^-19
理論,1kWh の電力量を [J] に換算した値は？,3.6 × 10^6,3600秒 × 1000W です。,3.6 × 10^3,860,1.0 × 10^6
