理論,コンデンサに蓄えられるエネルギーは電圧の2乗に比例する。,正解,W = 1/2 CV^2 です。
理論,コイルの自己インダクタンスは巻数の2乗に比例する。,正解,L = (μ N^2 S) / l より巻数の2乗に比例します。
理論,コイルに流れる電流を2倍にすると蓄えられるエネルギーは4倍になる。,正解,エネルギーW = 1/2 LI^2 なので、電流の2乗に比例します。
理論,キルヒホッフの第一法則は回路の任意の接続点に流れ込む電流の総和は零であることを示す。,正解,電荷守護則に基づく法則です。
理論,ガウスの法則は点電荷だけでなく連続的な電荷分布にも適用できる。,正解,積分形で定義されるため一般的に適用可能です。
理論,ガウスの法則によれば任意の閉曲面を貫く全電気力線の数は内部にある全電荷量に等しい。,不正解,正確には「電荷量を誘電率で割った値」に等しくなります。
理論,インダクタンスに流れる電流は位相が電圧より90度遅れる。,正解,誘導性回路の特徴です。
理論,RL直列回路に直流電圧を印加したとき時定数経過後の電流は最終値の約63.2%に達する。,正解,過渡現象における時定数の定義的な性質です。
理論,RLC直列回路が共振しているとき回路のインピーダンスは最小となる。,正解,LとCのリアクタンスが打ち消し合うため抵抗のみになります。
理論,RC直列回路の時定数は抵抗Rと静電容量Cの積である。,正解,τ = RC です。
理論,NPN形トランジスタの増幅作用においてコレクタ電流はベース電流より小さい。,不正解,ベース電流を数倍から数百倍に増幅したものがコレクタ電流になります。
理論,1Vの電位差がある2点間で1Cの電荷を移動させたときの仕事は1Jである。,正解,電圧の定義（J/C）そのものです。
