同期機,同期発電機の電圧変動率を小さくするための設計方針は？,短絡比を大きくする,機械は大型になりますが、安定性が向上します。,同期インピーダンスを大きくする,空隙（ギャップ）を小さくする,細長い形状にする
同期機,同期発電機の短絡比 K と同期インピーダンス Zs [p.u.] の関係は？,K = 1 / Zs,短絡比は同期インピーダンスの逆数として定義されます。,K = Zs,K = Zs^2,K = √Zs
同期機,同期発電機の短絡比 K が大きい機械の特徴として、正しいものは？,電圧変動率が小さい,電気装荷に対して磁気装荷が大きく、安定度が高い（堅い）機械です。,同期インピーダンスが大きい,線路の充電容量が小さい,機械のサイズが非常に小さい
同期機,同期発電機の自己励磁現象を防ぐための対策として、誤っているものは？,界磁電流をゼロにする,界磁電流がなくても残留磁気で増磁作用が起こるため、根本解決になりません。,発電機を複数台並列にする,不足励磁（低励磁）で運転する,受電端に分路リアクトルを接続する
同期機,同期発電機の三相短絡電流 Is を求める式は？（E:相起電力、Zs:同期インピーダンス）,Is = E / Zs,短絡時は内部インピーダンスによってのみ電流が制限されます。,Is = √3 E / Zs,Is = E / (√3 Zs),Is = Zs / E
同期機,同期発電機の三相短絡曲線が、電流の大きい範囲までほぼ直線になる理由は？,磁気回路が飽和しにくいため,短絡時は大きな減磁作用が働くため、鉄心が飽和しません。,電圧がゼロになるため,抵抗がゼロになるため,回転速度が速いため
同期機,同期発電機の起電力の周波数 f [Hz] は？,pn / 120,極数と速度の積で決まります。,120f / p,pn / 60,p / 120n
同期機,同期発電機の外部特性曲線において、遅れ力率（L負荷）のときの電圧変化は？,負荷が増えるほど電圧が大きく下がる,減磁作用とインピーダンス降下の両方が働くためです。,負荷が増えると電圧が上がる,電圧は一定に保たれる,負荷がゼロのときに電圧が最小になる
同期機,同期発電機の「定格出力」を定義する際の単位は通常どれか？,kVA または MVA（皮革電力）,力率によって有効電力が変わるため、総容量で示します。,kW または MW,kWh,A（アンペア）
同期機,同期発電機の「短絡比」が大きい機械の特徴は？,電圧変動率が小さい,頑丈で安定性が高い機械です。,電圧変動率が大きい,効率が非常に高い,小型軽量である
同期機,同期発電機において、誘導起電力 E の周波数を 2倍にするにはどうすればよいか？,回転速度を 2倍にする,f = pn / 120 より、速度に比例します。,界磁電流を 2倍にする,極数を 半分にする,電圧を 2倍にする
同期機,同期発電機において、電機子抵抗 Ra が無視できる場合、最大出力時の負荷角 δ は？,90 度,sinδ = 1 のときに出力が最大になります。,0 度,45 度,180 度
同期機,同期発電機で発生する「乱調」とはどのような状態か？,回転速度が同期速度付近で周期的に変動する,負荷の急変などにより、針が振れるように不安定になることです。,回転が完全に止まる,電圧が急上昇する,界磁が焼損する
同期機,同期電動機を無負荷で運転し、過励磁状態で進相コンデンサとして利用するものを何というか？,同期調相機,電力系統の無効電力を調整するために用いられます。,同期脱調機,制動巻線,誘導同期機
同期機,同期電動機を無負荷で運転し 界磁電流を調整して無効電力を調整する装置は？,同期調相機,力率改善に用いられます。,静止形無効電力補償装置,進相コンデンサ,リアクトル
同期機,同期電動機の入力 P を表す式は？ (V:電圧 E:起電力 Xs:同期リアクタンス),(VE/Xs) sin δ,負荷角の正弦に比例します。,(V/E) Xs sin δ,(E/V) Xs cos δ,VE Xs cos δ
同期機,同期電動機の出力 P [W] を表す式は？（E:内部起電力、V:端子電圧、δ:負荷角、Xs:同期リアクタンス）,P = (VE / Xs) * sinδ,δ が 90 度のときに最大出力となります。,P = (VE / Xs) * cosδ,P = (V^2 / Xs) * sinδ,P = (E^2 / Xs) * sinδ
同期機,同期電動機の始動法で、回転子を別の電動機で同期速度まで回してから同期させる方法は？,始動電動機法,極数が2つ少ない誘導電動機などがよく使われます。,自己始動法,低周波始動法,サイリスタ始動法
同期機,同期電動機の回転速度 N [min-1] は負荷に関わらずどうなるか？,同期速度で一定,磁極が引き合って回転するためです。,負荷と共に低下する,負荷と共に上昇する,滑り分だけ低下する
同期機,同期電動機の位相特性曲線（V曲線）で、横軸と縦軸はそれぞれ何か？,横軸：界磁電流 / 縦軸：電機子電流,力率 1 の地点が最も電流が少なくなります（Vの底）。,横軸：負荷 / 縦軸：効率,横軸：回転速度 / 縦軸：トルク,横軸：電圧 / 縦軸：周波数
同期機,同期電動機のV曲線において 力率が 1 となる点は？,電機子電流が最小のとき,曲線の下端（底）の点です。,界磁電流が最小のとき,界磁電流が最大のとき,供給電圧が最小のとき
同期機,同期電動機の「自己始動法」で、回転子表面の制動巻線が果たす役割は？,誘導電動機としてのトルク発生,最初は誘導機として加速し、同期速度近くで引き込みます。,電圧の昇圧,永久磁石の代わり,回転子の冷却
同期機,同期電動機において、負荷角 δ が 90 度を超えるとどうなるか？,脱調して停止する,発生できるトルクの限界（脱調トルク）を超えてしまいます。,さらにトルクが増える,回転速度が上がる,効率が最大になる
同期機,同期電動機において、界磁電流を調整して力率を 1 にすることを何というか？,V曲線（位相特性）の調整,界磁電流の変化に対し、電機子電流がV字型に変化します。,励磁制御,進相運転,遅相運転
同期機,同期電動機において 自力で始動できない欠点を補う巻線は？,制動巻線,誘導電動機の原理で始動します。,界磁巻線,電機子巻線,補償巻線
同期機,同期電動機が負荷の急変に耐えられず、同期速度を維持できなくなる現象を何というか？,脱調,一度脱調すると停止するか、再同期させる必要があります。,乱調,クリーピング,共振
同期機,同期電動機が「進み力率」で動作するときの状態は？,過励磁,界磁電流を多く流した状態です。,不足励磁,無励磁,逆励磁
同期機,同期調相機を「不足励磁」で運転した場合、どのような役割を果たすか？,分路リアクトル（遅相電流を流す）,軽負荷時のフェランチ効果対策などに使われます。,進相コンデンサ,抵抗器,変圧器
同期機,同期機の励磁方式において ブラシがない方式を何というか？,ブラシレス励磁方式,メンテナンス性を向上させた方式です。,他励方式,自励方式,誘導励磁方式
同期機,同期機の同期ワット [W] とトルク T [N・m] の関係は？,T = P / ωs,同期速度における出力としてトルクを定義したものです。,T = P * ωs,T = ωs / P,T = P^2 / ωs
同期機,同期機の同期リアクタンス Xs は、漏れリアクタンス xl と電機子反作用リアクタンス xa を用いてどう表されるか？,Xs = xl + xa,両方のリアクタンス成分を合わせたものです。,Xs = xl - xa,Xs = xl * xa,Xs = xl / xa
同期機,同期機の短絡比 Ks と同期インピーダンス zs [%] の関係は？,Ks = 100 / zs,逆数の関係にあります。,Ks = zs / 100,Ks = 1 / zs,Ks = zs^2
同期機,同期機の損失の中で、負荷に関係なく一定とされる「固定損」に含まれるのは？,鉄損,無負荷でも発生する磁気的な損失です。,銅損,漂遊負荷損,二次銅損
同期機,同期機の巻線短縮係数や分布係数を 1 より小さくする主な目的は？,起電力の波形を正弦波に近づける,高調波を除去し、きれいな波形を得るための工夫です。,起電力を大きくする,銅損を減らす,重量を軽くする
同期機,同期機の回転子に設置され、負荷変動による乱調を防止するための巻線を何というか？,制動巻線,カゴ形導体のような構造で、乱調を抑えるダンパー効果があります。,界磁巻線,電機子巻線,補償巻線
同期機,同期機の「乱調（ハンチング）」を防止する効果があるものは？,制動巻線,回転の揺れをダンパー効果で抑えます。,補償巻線,均圧環,ブラシ
同期機,同期機の「電機子巻線」は通常どこに配置されるか？,固定子（ステータ）,大電流・高電圧を扱いやすいため、固定側に置くのが一般的です。,回転子（ロータ）,ブラシの上,ハウジングの外側
同期機,同期機の「界磁巻線」は通常どこに配置されるか？,回転子（ロータ）,小電流の直流を供給すればよいため、回転側に置かれます。,固定子（ステータ）,出力端子,中性点
同期機,同期リアクタンスに含まれる 2 つのリアクタンスは？,漏れリアクタンスと電機子反作用リアクタンス,両者の合計として扱います。,自己リアクタンスと相互リアクタンス,誘導性と容量性,直軸と横軸のリアクタンス
同期機,同期インピーダンス Zs の主な成分は？,同期リアクタンス,電機子抵抗は極めて小さいです。,電機子抵抗,鉄損抵抗,励磁アドミタンス
同期機,大容量の同期発電機の冷却方式として、空気よりも冷却能力が高い気体は？,水素,風損が少なく、熱伝導率が高いため、大容量機で使われます。,窒素,酸素,二酸化炭素
同期機,大容量の同期発電機で 冷却媒体として水素ガスを用いる理由は？,風損の低減,空気より密度が低いためです。,絶縁性能の向上,腐食の防止,コストの削減
同期機,水車発電機に多く用いられる回転子の形状は？,突極形,低速・多極に適しています。,円筒形,かご形,巻線形
同期機,水車発電機（低速機）の回転子構造として一般的なのは？,突極形,極数を多くするため、直径が大きく軸方向に短い形状です。,円筒形,平滑形,バイポーラ形
同期機,円筒形同期機のベクトル図において、負荷角（内部相差角）δ は何と何の間の角か？,端子電圧 V と誘起起電力 E,負荷が増えるほどこの角 δ は大きくなります。,電圧 V と電流 I,電流 I と誘起起電力 E,磁束 Φ と電流 I
同期機,円筒形回転子を持つ同期機の主な用途は？,タービン発電機,高速回転に適した構造です。,水車発電機,ディーゼル発電機,エンジン発電機
同期機,永久磁石同期電動機（PMSM）が、一般的な同期電動機と異なる点は？,界磁巻線がなく、界磁電流を必要としない,永久磁石を使うため、高効率でコンパクトです。,回転速度が変化する,交流ではなく直流で動く,誘導機と同じ原理である
同期機,タービン発電機（高速機）の回転子構造として一般的なのは？,円筒形,遠心力に耐えるため、直径が小さく軸方向に長い形状です。,突極形,かご形,巻線形
