パワーエレクトロニクス,パワーエレクトロニクス回路で発生する「高調波」が周囲に与える悪影響は？,通信線への誘導障害や電力用コンデンサの過熱,ひずんだ波形が様々な機器にトラブルを引き起こします。,電圧の安定化,周波数の低下,効率の向上
パワーエレクトロニクス,パワーエレクトロニクスにおける「双方向変換」が可能な素子の組み合わせは？,自励式（IGBT等）,電力をどちらの方向にも流せます。,単方向サイリスタ,ダイオードブリッジ,水銀整流器
パワーエレクトロニクス,チョッパ回路において 出力電圧を制御するために変える値は？,デューティ比,オン時間の割合を変えます。,入力周波数,コイルの巻き数,素子の許容電流
パワーエレクトロニクス,スイッチング素子の損失において 周波数に比例して増大するものは？,スイッチング損,オン・オフの回数が増えるためです。,導通損,鉄損,ゲート保持損
パワーエレクトロニクス,サイリスタ回路において、ゲート信号を送ってから電流が流れ始めるまでの時間を何というか？,ターンオン時間,素子の内部的な遅れ時間を指します。,デッドタイム,サンプリング時間,保持時間
パワーエレクトロニクス,サイリスタ回路において 電流が流れる素子が切り換わる現象を何というか？,転流,この失敗は短絡事故につながります。,整流,還流,変調
パワーエレクトロニクス,サイリスタにおいて、順方向に電圧をかけてもONしない状態からONへ移行する最小の電流を何というか？,ラッチング電流,この電流を超えるまでゲート入力を続ける必要があります。,保持電流,漏れ電流,ピーク電流
パワーエレクトロニクス,サイリスタがオン状態を維持するために必要な最小電流を何というか？,保持電流,これ以下になるとオフになります。,ゲート電流,ラッチング電流,励磁電流
パワーエレクトロニクス,サイリスタ（SCR）をターンオンさせるために、ゲートに加える信号を何というか？,トリガ信号（点火信号）,一度ONになると、電流が保持電流以下になるまでONし続けます。,リセット信号,カットオフ信号,フィードバック信号
パワーエレクトロニクス,サイリスタ (SCR) をオンにするためにゲートに与える信号は？,パルス電流,一度オンになるとゲートを切っても維持されます。,直流電圧,交流電圧,負の電圧パルス
パワーエレクトロニクス,インバータ駆動のモータから発生する「電磁騒音（キーンという高い音）」の原因は？,キャリア周波数による振動,スイッチングの周波数が可聴領域にある場合に聞こえます。,軸受の摩耗,電圧が低いこと,風切り音
パワーエレクトロニクス,インバータの制御方式で、パルス幅を変えることで出力電圧を調整する手法は？,PWM（パルス幅変調）,周波数と電圧を同時に自由に変えることができます。,PAM（パルス振幅変調）,PPM（パルス位置変調）,PCM（パルス符号変調）
パワーエレクトロニクス,インバータの上下アームの素子が 同時にオンにならないように設ける時間は？,デッドタイム,これがないと電源が短絡します。,時定数,立ち上がり時間,サンプリング周期
パワーエレクトロニクス,インバータの出力電圧波形は、一般的にどのような形をしているか？,矩形波（パルス状の波形）,PWM制御によりパルス幅を変えることで、疑似的な正弦波を作ります。,綺麗な正弦波,三角形の波,直線（純粋な直流）
パワーエレクトロニクス,インバータの出力電圧を正弦波に近づけるために広く使われる制御法は？,PWM制御,パルス幅を変化させます。,オンオフ制御,位相制御,振幅変調制御
パワーエレクトロニクス,インバータの「回生運転」が可能な条件は？,直流側に電力を戻せる構成（コンバータなど）になっていること,ブレーキ時のエネルギーを有効活用できます。,負荷が抵抗だけのとき,入力が直流のとき,スイッチが1つだけのとき
パワーエレクトロニクス,インバータの「デッドタイム」を設ける主な目的は？,上下のアームの短絡（貫通電流）を防ぐため,素子のOFFの遅れを考慮して、両方がOFFになる時間を確保します。,ノイズを増やすため,電圧を上げるため,効率を最大にするため
パワーエレクトロニクス,インバータの「キャリア周波数」を上げることによるデメリットは？,スイッチング損失が増加する,ON/OFFの回数が増えるため、熱が発生しやすくなります。,波形が悪くなる,騒音が大きくなる,モータが回らない
パワーエレクトロニクス,インバータでモータを駆動する際、低速時に電圧を上げる補正を何というか？,トルクブースト,巻線の抵抗による電圧降下分を補い、始動トルクを確保します。,オーバーモジュレーション,デッドタイム補償,スリップ補正
パワーエレクトロニクス,インバータ（逆変換装置）とは、どのような変換を行う装置か？,直流から交流への変換,任意の周波数や電圧の交流を作り出します。,交流から直流への変換,交流から交流への周波数変換,直流から直流への電圧変換
パワーエレクトロニクス,SiC（シリコンカーバイド）やGaN（窒化ガリウム）などの新材料素子の利点は？,高温動作が可能で、損失が極めて少ない,次世代の省エネ電力変換の鍵となるデバイスです。,価格が非常に安い,加工が容易である,シリコンと同じ性能である
パワーエレクトロニクス,MOSFETの特徴として正しいものは？,高速スイッチングが可能,小容量・高頻度に向いています。,大容量の変換に強い,オン抵抗が常にゼロである,電圧駆動ができない
パワーエレクトロニクス,IGBTがパワーモジュールとして広く使われる理由は？,高速スイッチングと大容量の両立,MOSFETとパワトラの良いとこ取りです。,価格が最安であるため,熱が全く発生しないため,駆動回路が複雑なため
パワーエレクトロニクス,IGBT（絶縁ゲートバイポーラトランジスタ）の大きな特徴は？,高入力インピーダンスで、大電力の高速スイッチングが可能,MOSFETの駆動しやすさと、バイポーラの低オン電圧を兼ね備えています。,光で駆動する,一方向しか流れない,交流しか扱えない
パワーエレクトロニクス,GTO（ゲートターンオフサイリスタ）の、普通のサイリスタと比較した利点は？,ゲート信号によって自力で電流を遮断（OFF）できる,転流回路が不要になり、回路を簡略化できます。,電圧が非常に高い,価格が安い,熱が発生しない
パワーエレクトロニクス,DC-DCコンバータの「絶縁型」に使用される部品は？,高周波トランス,入出力間を磁気的に結合し、電気的に切り離します。,ダイオード,コンデンサ,ヒューズ
パワーエレクトロニクス,DC-DCコンバータ（チョッパ）において、出力電圧を入力電圧より低くする回路は？,降圧チョッパ,スイッチのON/OFF比（デューティ比）で電圧を制御します。,昇圧チョッパ,昇降圧チョッパ,インバータ
パワーエレクトロニクス,ACアダプタなどで使われる「スイッチング方式」が「トランス方式」より優れている点は？,小型・軽量で効率が良い,高周波で動作させることで、トランスを劇的に小さくできます。,回路が非常に単純,ノイズが全くない,故障しない
